,Tweet Text,الشواذ,المثليين
811,@khalidjassem74 المثليين 🏳️‍🌈 بتفحصونهم ولا كيف؟,0.0,0.14592404688593824
812,@4leess هااااا قد الناس تتكلم.. كل المثليين الي مشهورين في ارجاء المنطقه سافروا يتفسحوا وفجأه وقعوا اغنياء👀,0.0,0.06496187470461655
813,الاخ العزيز جابر الحرمي ،،، كلام طيب وقطر بلد الجميع ،، وانا كمواطن خليجي افتخر بأن تستضيف قطر كأس العالم ،، لكن الامر الاخر بما ان قطر لديها قيم وأخلاق عربية وإسلامية أصيلة !!! لماذ توافق قطر إذاً على دخول المثليين إذن ؟؟؟,0.0,0.04223616169601388
814,@MohammadGharawy هم مجندين كل ما لديهم من المثليين والشراميط والخمارة والمخدراتيه والحراميه والقتله والمفسدين ودعاة الدعارة والكباريهات &lt;&lt;&lt; باختصار جيش ابليس برمته والعاقبة للمتقين,0.0,0.0524561141925961
815,"قال وزير الخارجية البريطاني جيمس كليفرلي إنه يجب على مشجعي كرة القدم من مجتمع الميم، الذين سيحضرون كأس العالم في قطر، أن يظهروا ""القليل من المرونة والحلول الوسط"".",0.0,0.0
818,هتعمل ايه #مجتمع_الميم #فحول_اليمن https://t.co/yNOncYOuYi,0.0,0.0
819,@RTarabic أنتم لستم رجال لكي تواجهو الجيش الروسي ياجيش المثليين,0.0,0.10199404346971386
820,@e7e3 @football_ll55 علم المثليين بتحصل ابوك حاطه فوق بيتكم 🤫,0.0,0.10806119407251007
822,"كأس العالم 2022: وزير الخارجية البريطاني يطلب من مجتمع الميم ""احترام"" الدولة المضيفة خلال البطولة جاسمين أندرسون بي بي سي نيوز قبل 2 ساعة مجتمع الميم 😅😇🤣😂 https://t.co/fThwvwtCxA",0.0,0.0
823,- فيه موضوعين، غير قابلين للنقاش عندي شخصيًا الأول حرام، و الثاني حلال لكن كلهم إذا سمعتهم أسدّ خشمي واصدّ المثليين و المسيار الحمدلله الذي عافانا.,0.0,0.053092878486837275
824,@RMohmmeda4 افا سيركم قبل على شعار المثليين 😂,0.0,0.12870663028211426
825,@BBCArabic وصلت الوقاحة بالانجليز ( المعروفين بالشذوذ الفكري و الانحراف الجنسي ) ان يحاولون نشر بذاءاتهم في دول غير دولهم و اذا اوقفوا اتهموا تلك الدول بانها قمعية .,0.0,0.0
826,@Raqrawi تبا لهيك علم انا اقصد الذين جعلوا علم كوردستان الوطني كعلم المثليين,0.0,0.07900295471656339
827,@ve7ili @soldier2017kg من جد العرب المتخلفين بياخذون حريتهم في تهديد المثليين والترانز جندر 🏳️‍🌈 🥺,0.0,0.07707434830751697
828,قال مجتمع الميم قال . هولاء قوم لوط سموا الأشياء بمسمياتها . #قطر دوله مسلمه دوله تنهج نهج الإسلام والمسلمين وفي ديننا هذا شي محرم فكيف تريدون ان نقبل به ، وفي ميثاق المجتمع الدولي يجب احترام الدوله التي انت فيها هناك خطوط حمراء في كل الدول لا يمكن تجاوزها فلا يزايدون علينا كعرب,0.0,0.0
829,"لماذا شدد وزير الخارجية البريطاني جيمس كليفرلي على مطالبة مجتمع الميم ""باحترام"" قطر، الدولة المضيفة خلال كأس العالم https://t.co/HrtZilihqF",0.0,0.0
830,"لماذا شدد وزير الخارجية البريطاني جيمس كليفرلي على مطالبة مجتمع الميم ""باحترام"" قطر، الدولة المضيفة خلال كأس العالم https://t.co/wYztroBawu",0.0,0.0
831,@QGU_5 واذا اثبتلك انو هناك دليل عوجود المثلية الجنسية بحقبة تاريخية قبل قصة لوط حتعمل ايه ؟؟,0.0,0.0
832,"كأس العالم 2022: وزير الخارجية البريطاني يطلب من مجتمع الميم ""احترام"" الدولة المضيفة خلال البطولة وزير الخارجية البريطانية يقول إنه على مشجعي كرة القدم ""احترام الدولة المضيفة"" خلال فعاليات كأس العالم في قطر، وسياسيون بريطانيون ينتقدون تصريحاته. https://t.co/GmJHeWCTfu",0.0,0.0
521,@srraaia مااجتمع رجل وامرأة الا وكان الشيطان ثالثهما ، طبعا يطلعون لنا اشباه المثليين ويقولون انتم رجعيين,0.0,0.0644400383319173
500,@Bandaralshafi يبي له الدوحة الجديدة دواعيس البتان صدقني بيرفع ثاني يوم شعارات ضد المثليين ويمكن يتزوج على طول 😂,0.0,0.06275831063998479
519,@xap828x @Alm9dralAlawl سموه العاق عاق والديه والقبيله نابذينه #مقاطعة_هند_القحطاني_داعمة_المثليين,0.0,0.0
518,@talal2010ksa @MD__990 @A_i_alwadi @fawaz_dr ثالثٱ :- كلامي عن الحريه لم أقصد بها الحريه الجنسيه معاذ الله انا أقصد حرية الحياه وعدم المشاكل والمسؤليات وأما ما قصدت بعيال الناس هوا أن المرأه بعد الزواج تنتقل من بيت أهلها لبيتك ونا ماني فاضي أضف عيال الناس عندي .. أكل ومرعى وقلة صنعه وبالأخير تخلعك . فهمت,0.0,0.0
163,@elaqunt @cx_c70 @SaraMawadda طيب والايات الي تتوعد المثليين تقرينها وتعدي عليها ولا كيف 😂😂,0.0,0.09110557851138447
164,@AlArabiya_KSA @bnouf13 شعار المثليين خلفه,0.0,0.16933191943133838
165,@US_World1 أيا كانت النهاية لن يكون العالم قبل الحرب هو هو مابعدها انتظروا الوجه الجديد للعالم أما انا فمتفائل بوجه حسن او على الأقل عالم خال من المثليين أما النسويين فالله يعلم انهم بحاجه الى جائحه https://t.co/XENG23Ntqz,0.0,0.049107129048679005
166,@LGBTQarabic اخو محمد ادوس على علم المكسيك,0.0,0.0
167,@aalodah رئيس البنك فلسطيني كيف صار اسرائيلي 😅 ومن متى صار الاستثمار مخييف !! قسم بالله حالكم يرثى له كل يوم تعيدون نفس الاكاذيب ونفس الاساليب انت وامثالك تنامون مع المثليين واللوبي الايراني وتهاجمون وطنكم وتطالبون بفرض العقوبات عليه,0.0,0.04368189104467867
168,@AJArabic لا تريدون خلط السياسة بالرياضة ، لماذا سمحتم باقامة حداد على جورج فلويد ؟ ولماذا سمحتم بعلم اوكرانيا ولماذا سمحتم بعلم المثليين ؟ اليست هذه قضايا لا تمس الرياضة ؟ ام المثلية رياضة والحداد رياضة واوكرانيا رياضة ؟ لماذا اقامت الفيفا العقوبات على النوادي الروسية ؟ ام هي رياضة ايضا,0.0,0.03176649620848191
169,@bakr_khallaf وليه ماتقولش العشرة جنية اللي عليها علم المثليين,0.0,0.09596329823402289
170,"اللهم انصر قائد الاحرار في العالم نصرا"" مؤزرا"" #بوتين قائد الثورة ضد المثليين الغرب https://t.co/ZAqofHggRy",0.0,0.06430178450612539
172,@WajeehLionn @LGBTQarabic @LgbtqYemen @LGBTHM الله يفتحها بوجهك يارسول الله 💔😭,0.0,0.0
173,"يلا بسم الله #فعالية متى ؟ سؤالكم يبدأ بمتى 🤍🙏🏼 - ما اجاوب المثليين - اسماء وابراج بشكل واضح بدون تشفير - الي تحن "" شوفيني ، ماجاوبتني ، وقفتي "" مارح ارد عليها.. - اذا وقفت بعلمكم اني وقفت 🤍🙏🏼.. #رتويت #فولو ..",0.0,0.042180456300562046
174,@DrSh11_ @Samkatie369 @LGBTQarabic https://t.co/zI2Rja52Qp,0.0,0.0
175,@TheUKAr ليس مجاملة ولكن ما انجزته قطر تعجز عنه دول كبرى اوروبيه شكلهم زعلانين عشان تجريم المثلية الجنسية ..... خليهم ينفلقوا,0.0,0.0
176,@Hakeem8921 الحرية الجنسية الكاملة برة أصلاً كان سببها التخلف والتضييق الشديد مش التحضر. الجواز كان بيبقى صعب بسبب صرامة الكنيسة وصعوبة العيش على العامة فبقوا بيتداروا لحد ما واحدة واحدة بقى منتشر وبقى النورم,0.0,0.0
177,"غريب جدا اللعب هذا بمعايير الحياه صار كول ودلاله انك متعلم اذا سويت نفسك متقبل المثليين وعلامة جهل ورجعيه رفضك لهم رغم انها كلها تندرج تحت اهم رغبه لدى الانسان وهي ""حرية التعبير""",0.0,0.04564333047576665
178,انا بدوي مربرب مشعر رجولي عمري ٣١ طولي ١٦٧ وزني ٩٧ من الكويت محترم نظيف و جاد gay bear daddy kuwait دادي دب بوث فحل بوتوم سالب مبادل توب موجب حنان اورال دب متين pc gamer مثلي الجنس مثلي الجنس 🏳️‍🌈 المثلية الجنسية #Overwatch2 #Fortnite #PUBG #الدولار,0.0,0.08520471327388149
179,https://t.co/sTzvSzfDbW,0.0,0.0
180,ليش حرية التعبير عند الغرب تتوقف لمن احد يتكلم ضد المثليين او اليهود,0.0,0.0833676135343121
181,@a__h6617 @Samkatie369 @LGBTQarabic وعليكم السلام هههههههههه,0.0,0.0
182,@chuuymin المشكلة مو في الميول اذا الشخص كان يدعم مجتمع الميم المشكلة في التمثيل نفسه مايعرفون,0.0,0.0
183,@LGBTQarabic ع المكسيك,0.0,0.0
184,@Like_Ahero @MBM68_ @KhalidALNaemi1 دعوة من الڤيڤا بما انهم اصحاب مليارات و قطر ما تقدر تقول لا اصلا يكفي منعت المثليين من رفع اعلامهم و خرابيطهم,0.0,0.06407838100994002
185,@LGBTQarabic الف مبروك عقبالنا 🏳️‍⚧️🏳️‍🌈💕💜🥺,0.0,0.0
186,وهم الإله ريشارد دوكنز قسم 32 الإيمان و المثليّة الجنسية https://t.co/x85TmIYps6 via @YouTube,0.0,0.0
188,@Sherif_Amer_ معني كلامك ده ان انت اصلا مش شايف الناس ولا حاسس بيهم شغال تاخد ملايين علي كلمتين تطلع تصده الناس بيهم تخيل انت واللي شبهك من المثليين والاعلاميين واي حد تافهه معندَش ضمير يتخدو الارقام دي من علي قفي الشعب عشان تكتب كلمه زي دي تحرق دم الناس اكتر واكتر يااخي حسبي الله ونعم الوكيل,0.0,0.03391842140383723
189,@cnnarabic الضاهر ان القناه والعاملين بها من المثليين لأنهم زعلانين,0.0,0.09360302097186422
190,مثل ماتم تحويل مسمى الخنـ.. إلى المثليين من أجمل تلميع صورتهم ليتم تقبلهم ،تم تحويل مسمى الهالوين إلى حفل تنكري ليتم تقبله للأسف والله عيب أن نشاهد احتفال رسمي في دول عربية مسلمة والمشاركين مسلمين يظهرون بأشكال مخزية ومضحكة صغار وكبار حافظ على عقيدتك يا امعه وياجاهل انت وياه👎,0.0,0.033745436651557
191,@Na9eR_Dashti لانك واحد ملحد عايش بين شعب مسلم محافظ انصحك اتهاجر تروح عند المثليين ربعك او روح ايران مارس الديمقراطية عندهم علشان يحطون 🍢 بطيييييي,0.0,0.05406794765005449
162,@ha_20_20 روحي اغلقي خمارات قطر ومراقصها ونزلي علم المثليين 😂,0.0,0.09236114630970155
161,@fahadlghofaili المهم المثليين لن يغيبون في كاس العالم,0.0,0.13644895156981282
160,@Clubhouseera ماله شغل زواج المثليين في المرضى المعتدين على الاطفال!!,0.0,0.0953459123645647
144,تجريم المثلية ... جريمة معاداة السامية ...جريمة تقنين الدروس الخصوصية حاجات عجيبة اجدع 🥹😩😨😲,0.0,0.0
128,@kayan___0 @LGBTQarabic زرقىه,0.0,0.0
129,@Yakffe @llserol @LGBTQarabic والله انك غىبيه,0.0,0.0
130,@DRabusaad اصرار الغرب عل المثليين يعطي دلالة ان القيادات لديهم والوزراء من نفس العينات ولكن دون الإعلان عن ذلك فلا غرابة منهم في دعمهم,0.0,0.06496532476748565
132,@Rllxii8 نظريتي تقول ان انعدام الحرية الجنسية تخلي الأنسان يصير مسعور جنسيًا الى درجة ان الكلمات العادية يشوفها نداء تزاوج,0.0,0.0
133,@ILoveuj13 @llserol @LGBTQarabic ترا حرام ايش هالكلام يا قلبي,0.0,0.0
134,@dystto_ المثليين رح يكيفوا 😂😂😂,0.0,0.1571411208330511
136,@shibl_alshibl @TheUKAr انت فاتح حساب و كل تغريداتك عن المثليين الله يشفيك يا رب 🤦🏻‍♂️,0.0,0.09193746626924415
137,@Salmansomaali @SaudiNews50 ماهو علم المثليين هذا الله يهديك,0.0,0.14671516632707984
138,@iziz1994 @US_World1 هل انت تنتمي لـ مجتمع الميم ؟,0.0,0.0
139,يربي الغباء ما يدرون انه طالما المغايرين موجودين بكونوا المثليين موجودين يعني اذا انتم انقرضتوا المثليين بنىقرضوا و كذا انتم بتنجبون مغايرين و مثليين اخوان الشخص المثلي بنشروا جيناته و هكذا تستمر الطبيعة و الحياة مش كل انسان على هالارض لازم ينسخ جيناته https://t.co/H8LJXAqxJ5,0.0,0.07983808222073825
141,@LGBTQarabic https://t.co/3hwyztPkBj,0.0,0.0
143,#كفاكم_هدما_لقيمنا الدعوات الي قدمت لهالاشكال من عبدة الشيطان او المثليين يهمنا نعرف من منه وشالمغزى ؟ نحاول بجميع الطرق رفع كلمة الاسلام ونصرة ديننا ونتكلم عن الامور الي تصير برع دولتنا #قطر ونراهم اليوم في دعوات رسميه واماكن عامه ورئيسيه بعد ؟ وماتبون الواحد ينتقد ويتكلم ؟؟ 😂,0.0,0.04009023081151848
145,تدري ان حكومة الكويت رفضت مشاركة كأس العالم لعدة اسباب الا وهم ⬇️ #إسرائيل يحق لهم حضور المباريات تخيل انت طول هالسنين مو معترف فيهم وعشان الكأس راح يدخلون بلدك غصب عن حكومة الكويت #مجتمع الميم هم راح يرفعون اعلامهم غصب عن حكومتنا وينشرون اباحيتهم https://t.co/V8vJiTzJLT,0.0,0.0
159,وزير الخارجية البريطاني جيمس كليفرلي يطالب المشجعين المثليين الذين يحضرون كأس العالم في قطر بإظهار الاحترام لقوانين الدولة المستضيفة التي يُعد فيها المثلية الجنسية أمرًا غير قانوني,0.0,0.06550200037301801
147,@m_alsulaiti2022 كيف الشعب القطري النزيه يقبل بدخول المثليين لبدلهم وين عقيدتهم وين خوفهم على عيالهم وين راح كل ذا ساكتين اصحو شوي ترى مستقبل عيالكم وعيال الامة الاسلامية في خطر ⚠️,0.0,0.04506682048995401
148,@LGBTQarabic 🤢,0.0,0.0
149,@Mariam9____ @fry6_z @CelebsArabic يمكن المثليين يقصدون,0.0,0.16141670289437873
150,@LGBTQarabic 🏳️‍🌈🌈🏳️‍🌈🌈,0.0,0.0
151,@RTarabic المسلمين يقتلوا في معظم الدول الإسلامية بينما الغرب مهتم وحريص على حقوق وحرية المثليين... بالعصا على كفاهم...,0.0,0.0675741032902197
152,@istanbulli1453 خليه يحارب المثلية الجنسية الي معترف بيها من قبل عشر سنين الي ربنا انزل عقابه على قوم لوط,0.0,0.0
153,تجون دولتنا لازم تحترمون المثليين، نجي دولتكم نسفه دينكم وننتقدكم لأنكم ما احترمتوا المثليين هههههههه الحرية على كيف أبوهم .,0.0,0.12176162764530318
154,@EdyCohen @yairlapid @amoshochstein مانعرف كلام المثليين ترجم انت,0.0,0.11752152762117171
155,@LGBTQarabic هل هي اول دوله من دول العالم الثالث تعتبر؟ عقبالنا,0.0,0.0
156,@murtada96i @LGBTQarabic فالموضوع مرات لازم يمشي بطريقه صحيحه وبتفكير ووضوح لازم الكل يفهم معنية هل شي وشراح يصير بعد ما يتغير القانون اكيد كل دوله تختلف اكو دول ما عندهم هل مشاكل، يعني ماكو شي مانع زواج المثليين غير التردد والكره,0.0,0.041136613101107736
157,@murtada96i @LGBTQarabic لازم تفهم سياسة الدولة وكل الي صار ومعنية تغير القانون والدستور مثلا اليابان - اكثر الشعب ما عندهم مشكله مع فكرة زواج المثليين، بس الدوله ما تتقبل هل شي بسبب الدستور الدستور يقول الزواج فقط بين رجل وامرأة اذا يغيرون هل شي يعني الدستور كله يقدر يتغير يعني الكل راح يبدي يطلب حاجه,0.0,0.041570250252956714
158,@Lawmohyemen عالم المثليين,0.0,0.22485913905100802
192,شكراhttps://t.co/4KMSO9cB7P,0.0,0.0
193,@kuwarimud القطري المسكين على نياته ما يدري ان دانييل من المثليين المتواجدين بالدوحة,0.0,0.0803836963166783
194,@LGBTQarabic 🏳️‍🌈🏳️‍⚧️✊✌️🙏,0.0,0.0
241,@ManUtd_AR غيرو شعار المثليين,0.0,0.1635484971736136
229,رمضان قاديروف : أوروبا ليس لديها ما تفعله .. هل سيرسلون المثليين إلينا ..؟ 😂,0.0,0.08996903825187019
230,@LGBTQarabic عقبال بقيه الدول,0.0,0.0
231,@9looh99 @LGBTQarabic انا بنت,0.0,0.0
232,رمضان قاديروف : أوروبا ليس لديها ما تفعله .. هل سيرسلون المثليين إلينا ..؟ 😂,0.0,0.08996903825187019
233,@LGBTQarabic ليش تطلعلي هذي المنشورات وأنا مش متابعة صفحتكم ؟!,0.0,0.0
234,@chcscenter الاية تنطبق عليك يا حبيبي لاني اتيتك بتفريغ الحوار مكتوبا وليس فيه السماح برفع الاعلام واتيتك بخبر طرد مثلي من قطر رفع علم المثليين قبل امس. وسأعذرك نسبيا في حالة واحدة: اذا لم تكن تفهم الانجليزية. وعليه سأتطوع مرة اخرى لترجمة الحوار، حتى تتعلم التبين قبل الترويج:,0.0,0.07776792921239645
235,@llserol @LGBTQarabic خنىيث,0.0,0.0
236,@LGBTQarabic ❤️🏳️‍🌈❤️,0.0,0.0
237,@Mota700 @arab_monbateh كلها اجندات سياسية كثرة المتحولين و المثليين يقلل من زواج الجنسين و التكاثر لكذا يدعمون هل الشيء بشكل مجنون هل الفترة ب اسم الحرية و الديمقراطية و يغسلون مخ الاجيال منذ الصغر,0.0,0.04891183952969666
238,@LGBTQarabic 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🤍,0.0,0.0
239,@LGBTQarabic 👏🏻🇲🇽🏳️‍🌈♥️,0.0,0.0
240,بوتين يتحدث عن تحول الغرب إلى أقلية وقضية المثليين وفرضها على المجتمعات https://t.co/pEByUDS7ot,0.0,0.08927042788295532
242,بعد اللي سمعناه عن المثليين والشذوذ المفروض اذا سمعتي ان زوجك ولا حبيبك نسونجي يكبر بـ عينك ☺️,0.0,0.06940785404849605
227,@ohyeahdaddy696 @buzzlightass @LGBTQarabic يارب يابيكو 😂😂❤ علشان خساره كميه العناتر اللي هناك دول,0.0,0.0
243,يخوان تو كنت بمحل لقيت واحد لابس شراب تكرمون عليه علم المثليين وشادْ ولا عليه من احد ولا يرى ابن امه شي والله مباشره رفعت السماعه على ٩١١ بلغت عليه يجون يشقلونه لا ترحمونهم اذا شفتوهم الله يمحيهم https://t.co/q37dE3GOSF,0.0,0.04373109597361875
244,@aingl2 @CIA6M @alaaasta @StangerThings67 كثير اهالي يرفضون هالشيء لان اطفالهم مو لعبة جنسية و لا بالغيسن مثل المثليين الي يمليون لبني جنسهم و هذا بحد ذاته مرض اذا مما تقبلت كلامي صيح بعيد عن منشني و خلي لك كرامة,0.0,0.0456815570059322
245,@looooley5 @Stateman_KSA حتى المثليين يتفلسفون,0.0,0.2042050648754411
246,@azdossary @MCU_Direct_AR ديزني مستحيل تحذف مشهد احتراماً للدول العربية ولو فعلاً حذفوا مشاهد فبيكون هذا لغرض مادي بحت لأنه فيه كثير دول عندها مشاكل مع المثلية الجنسية زي روسيا والصين مثلاً، فحذفهم للمشاهد ما بيكون من باب الإحترام نهائياً حتى لو صرحوا بذلك علناً,0.0,0.0
247,@tl20469634 عندي الجنسية المغربية لكن هو أصلي،ولد فرنسية؟امي تنتسب للرسول يعني بفولتك الرسول فرنسي يعني مستعرب🙉تناقض عجيب الصراحة،وترا المغرب من اكثر الدول حرية طالما انك ما تدخل بالعائلة الحاكمة فوضعك تمام حتى لو سبيت الجيش ولا شيء عادي لك الحرية↖️,0.0,0.0
248,@1_al_x @LGBTQarabic وانتم قردة ولا دودة القز ؟!,0.0,0.0
249,"نصان لسيجموند فرويد وابنته آنا: خلاصتهما أن النفس تعالج تناقضاتها بنسجها في ميكانيزم واحدة تجعل النقيضين يعملان معا في انسجام، في هارموني، لا أن يتنافرا ، فترى الفرد قد يجمع بين المثلية والسوية الجنسية معا. هذه الشخصية عالجها الأديب نجيب محفوظ في رواية ""زقاق المدق"" التي جسدها https://t.co/kVTxUZyZaq",0.0,0.0
250,@TurkiShalhoub تركي المركوب عضو بارز ونشيط في جمعيةالشواذ والمثليين جنسيا في #تركيا وهو الآن يجد ويجتهد ويبذل قصارى جهده لكي يحصل على وظيفة رئيس نادي الخولات العالمي وهذا المنصب سيحصل عليه بعد فوزه في الانتخابات القادمةبمشاركة كل المثليين والشواذ جنسيا على مستوى العالم منصب يستحقه مبروك يامركوب,0.0,0.042212494104707295
251,انتقد لاعبو المنتخب الأسترالي لكرة القدم ملف #حقوق_الإنسان، وقوانين علاقات #المثليين في #قطر التي تستضيف بطولة #كأس_العالم لكرة القدم 2022، وذلك في مقطع فيديو بثته رويترز. #الحرة #الحقيقة_أولا #شاهد_الحرة https://t.co/M7BI64fNaz,0.0,0.04517907594336474
252,بعيداً عن موقفه الشخصي من المثليين.. أعجبني قوله: سندير مجتمعنا بأنفسنا وبالطريقة التي تناسبنا، فإن كنا مخطئين سنعرف ذلك بأنفسنا! نعم وعي المجتمعات هو من يفترض من يقودها لمعرفة إن كانت ع صواب أو خطأ وليس بأن يملى عليها ماهو صواب وخطأ... https://t.co/k1wQW1w0UA,0.0,0.038136166507837556
253,@LGBTQarabic عاشت المكسيكك😭❤️❤️❤️,0.0,0.0
254,@llserol @LGBTQarabic ماظنتي راح تصير قريب عندنا مشاكل عميقه ومتجذره مع تقبل الغير خصوصا اذا ماكانو مسلمين,0.0,0.0
228,@buzzlightass @LGBTQarabic عقبال كفر ميت عنتر يارب ومروة حبيبتي تنقل هناك @Mario13320877,0.0,0.0
226,@NawalYoussef2 @naif_dxb @TarekAbdelmoat4 نسخة كأس العالم فى قطر تشجع المثليين والمتحولين والمخنسين,0.0,0.1026231768159161
195,@LGBTQarabic اعزموني,0.0,0.0
210,@Mohamme71998 ما يصل للمنظمات لا يكاد حتى يعبر عن حقيقة الوضع في دول الخليج، بسبب خوف الأغلبية حتى من التواصل مع المنظمات او التحدث عن الانتهاكات الواقعة عليهم، وبصراحة كثير من افراد مجتمع الميم عين في الخليج لا يتوفر لديهم الحد الأدنى من الوعي، ويعتبرون ان تلك الحقوق خاصة بالغربيين حصرا!,0.0,0.0
196,@AmoreQtr انتشار المثليين هو الخطر القادم,0.0,0.1296880330065738
197,@WajeehLionn @LGBTQarabic @LgbtqYemen @LGBTHM 🏳️‍🌈🏳️‍⚧️✊✌️🙏,0.0,0.0
198,@magk911 @sul6an_21 نعم العقل لتفكير ومن العقل ان لا اتبنى انا موقف روسيا واقطع عنها امامك وايضا العكس معك كمدافع عن أمريكا 1+1=2 أمريكا تقنن ممارسة المثلية واقرت زواج المثليين وبعض الولايات اقرت زواج الحيونات بالإنسان اكرمكم الله روسيا ترفض هذا الامر أمريكا لديها خطط لحكم العالم وزرع شريحه لكل شخص,0.0,0.03765163813001513
199,أنسب مكان يسمحون فيه بزواج المثليين هو أفغانستان. لان وايد عندهم. في بلد بعد جنبنا من كم يوم فيها مدرس قرآن معتدي على ولد صغير. ترى وايد في بلدان تحتاج زواج المثليين بدل الاعتداءات اللي تحصل,0.0,0.08798920517909427
200,@sajadsa45503705 @LGBTQarabic كن انسان يا سجاد,0.0,0.0
202,@QT4548 @kuwarimud فشو يزيد ترا (كاس المثليين )سويتوا لهم دعايه ما صار ولا استوى غصب عن خشومكم من الحين اتخيل المدرجات كلهم كاسرين المله,0.0,0.058983346554318236
203,@LGBTQarabic نروح المكسيك 🇲🇽☃️,0.0,0.0
204,@YupLinkoln تساؤلي هو ان الحاحهم بحقوق المثليين بهذه الطريقة و استغلال الحدث مبالغ فيه. الرفض ليس مشاركة و حضور المثليين. و تم التصريح بهالشي في اكثر من لقاء. لكن الحاحهم ينبأ انهم يريدون اكثر من مجرد الحضور. شفنا تظاهرات لهم في اماكن متفرقة و كانت فوضى.,0.0,0.07925869956225573
205,الغريب فالموضوع انهم مانعين بيع شعار والوان المثليين و مانعين ممارسة اي نوع من هذه الامور وكل هذا شي طيب بس شالفايدة ومستظيفين هالناس الي شفناهم امس 🤷🏻‍♂️ وش يفرقون عن المثليين,0.0,0.09402052583748843
206,@LGBTQarabic انقرضو خره بعيشتكم,0.0,0.0
208,وفي الحفلات كانو يجيبو مجموعة شباب ويرقصو للملوك وهالشي كان جدا عادي وموجود في منحوتات اثريه قديمه وسبب تجريم المثليه وتحديدا للرجال لانهم كانو يحتاجو انهم يجرموها لاسباب سياسيه وتكاثريه الخ بس الغريب ان للحين في ناس مقتنعه انها ظاهره وشي جديد الفرق ان زمان الناس كانو مجرمين اكثر,0.0,0.0
209,@llserol @LGBTQarabic ما عندهم تقبل حتى لبعضهم ودك يتقبلو القيز 😭 نشتغل ستب باي ستب اول ونشوف,0.0,0.0
211,@Mohamme71998 انا شخصيا التقيت بنساء عابرات قطريات ومثليين من قبل سنوات و حكولي عن جهاز الأمن الوقائي واستهدافه للقطريين على وجه الخصوص من مجتمع الميم عين و التعذيب الي تعرضوا له لدرجة اني قلت لوحدة فيهم ليه ما اشتكيتي عليهم على حفلة التعذيب الي عملوها فيك قالت لي لو اشتكي يجيبوني مرة ثانية !,0.0,0.0
225,@llserol @9looh99 @LGBTQarabic خ©يثه,0.0,0.0
212,@enavalv @EdyCohen لا يتحكمون بشهواتهم . المرأة فاش كتلبس لي كيريحها راه ماكضر لحتى شي حد لس كيضر هو هذاك الرجل لي ماكيتحكمش في شهواته اذا هو لي خصه يتربي بالنسبة لي المثليين ماكيضروش المجتمع عندهم توجه جنسي مختلف علينا صافي نتعايشو معهم,0.0,0.04078104466238392
214,@LGBTQarabic نريد اعلامكم ترفرف .. في كطر حيث كأس العالم .. 😎😎,0.0,0.0
215,@xx_Bein @x_7hil @klmny200 @ScreenMix اما الزيدي لاعيب ولاحرام العيب انك تكون تربيه استراحات وسالب هذا العيب اما من ناحيه المثليين اذا حاب ارويك فيدوهاتكم فانا مستعد ونحكم😏😂,0.0,0.04619179251879683
216,@kuwarimud @HAlThawadi واللي يضحك أكثر اول الواصلين هم المثليين 😂😂 وتم استقبالهم بكل حفاوة واحترام اعتقد علي فراولة استقبله في المطار لانه هو اللي ماسك ملف المثليين بسبب خبرته الطويله في هالمجال ..,0.0,0.10130171874254539
217,@Benomark2022 @Mlllla22 بظبط لان مفيش الاله اساسا عشان يغضب من المثليين وهما المسلمين الدواعش معتبريين أن ده بيهز العرش الرحمن,0.0,0.05876329923714613
218,كما أن خطاباته في السنوات الأخيرة تدعم القيم الدينية و كراهية مجتمع الميم عين وهو أشبه بالخطاب الإسلامي و لغة العصور الوسطى صادرة من رجل مخابرات دولة كانت قبل سنوات قليلة ملحدة تحارب الأديان! فهل هي توبة أم استثمار مضمون في تغذية الشعور الديني بعد فشل المشروع الشيوعي السوفييتي ؟!,0.0,0.0
219,@AJELNEWS24 باي باي دول الغرب استمعتوا بإهتمامتكم مع المثليين وقذارتكم .,0.0,0.08063548918557344
220,(11) يقول المحامي اليهودي آلان دورشويتز إن هناك من يرى منشور ترمب أمرا بلا طائل، لأن اليهود في أميركا يصوتون لصالح الديمقراط بشكل أساسي لدعمهم حقوق المثليين وحق الإجهاض والسيطرة على السلاح والفصل بين الدين والدولة. https://t.co/zBScgGhaBl,0.0,0.04342503254456121
221,@llserol @9looh99 @LGBTQarabic اجل وش انتي,0.0,0.0
222,@ii_3AZFF @9looh99 @LGBTQarabic مافي بنت خنيثه,0.0,0.0
223,@chcscenter ٥- - ص: ما هي رسالتك التي التي توجهها سيكون لهؤلاء المشجعين الذين يشعرون بالقلق حيال قدوم المشجعين المثليين .. - خ: سأقول لهم: إن الجميع مرحب به هنا، وعلى الجميع أن يشعروا انهم سيكونون بأمان حينما يأتون إلى قطر.,0.0,0.04341226184302719
224,بوتين يتحدث عن تحول الغرب إلى أقلية وقضية المثليين وفرضها على المجتمعات . أكد الرئيس الروسي فلاديمير بوتين أن الغرب الذي فقد تفوقه يتحول إلى أقلية، ولكن يجب ضمان حقوقه https://t.co/BUq4ecKHXo,0.0,0.05008439598792473
127,@enspop @mfu46 كذب و فوتوشوب. ترامب يكره المثليين كره العمى.,0.0,0.09062403729270016
